order_id,order_date,status,item_id,sku,qty_ordered,price,value,discount_amount,total,category,payment_method,bi_st,cust_id,year,month,ref_num,Name Prefix,First Name,Middle Initial,Last Name,Gender,age,full_name,E Mail,Customer Since,SSN,Phone No. ,Place Name,County,City,State,Zip,Region,User Name,Discount_Percent
100367656,14-11-2020,order_refunded,595685,MEFBUY59B7E829BAF11-41,2,69,69,0,69,Men's Fashion,cod,Valid,31025,2020,Nov-20,466146,Hon.,Prudence,W,Younger,F,62,"Younger, Prudence",prudence.younger@aol.com,5/21/2013,215-91-9391,808-682-1589,Honolulu,Honolulu,Honolulu,HI,96824,West,pwyounger,0
100367656,14-11-2020,order_refunded,595687,MATLG59ACB1D9C8EB7,2,68,68,0,68,Mobiles & Tablets,cod,Valid,31025,2020,Nov-20,466146,Hon.,Prudence,W,Younger,F,62,"Younger, Prudence",prudence.younger@aol.com,5/21/2013,215-91-9391,808-682-1589,Honolulu,Honolulu,Honolulu,HI,96824,West,pwyounger,0
100367738,14-11-2020,order_refunded,595791,MEFBUY59B7E834681DB-41,3,69,138,0,138,Men's Fashion,cod,Valid,31025,2020,Nov-20,466146,Hon.,Prudence,W,Younger,F,62,"Younger, Prudence",prudence.younger@aol.com,5/21/2013,215-91-9391,808-682-1589,Honolulu,Honolulu,Honolulu,HI,96824,West,pwyounger,0
100367740,14-11-2020,order_refunded,595793,MEFBUY59B7E834681DB-41,2,69,69,0,69,Men's Fashion,cod,Valid,31025,2020,Nov-20,466146,Hon.,Prudence,W,Younger,F,62,"Younger, Prudence",prudence.younger@aol.com,5/21/2013,215-91-9391,808-682-1589,Honolulu,Honolulu,Honolulu,HI,96824,West,pwyounger,0
100367752,14-11-2020,order_refunded,595809,MEFBUY59B7E834681DB-41,2,69,69,0,69,Men's Fashion,cod,Valid,31025,2020,Nov-20,466146,Hon.,Prudence,W,Younger,F,62,"Younger, Prudence",prudence.younger@aol.com,5/21/2013,215-91-9391,808-682-1589,Honolulu,Honolulu,Honolulu,HI,96824,West,pwyounger,0
100367771,14-11-2020,order_refunded,595828,MEFBUY59B7D3AAE94ED-43,2,80.5,80.5,0,80.5,Men's Fashion,cod,Valid,31025,2020,Nov-20,466146,Hon.,Prudence,W,Younger,F,62,"Younger, Prudence",prudence.younger@aol.com,5/21/2013,215-91-9391,808-682-1589,Honolulu,Honolulu,Honolulu,HI,96824,West,pwyounger,0
100367779,14-11-2020,order_refunded,595836,MEFBUY59B7D38A1FAAF-42,2,137.9,137.9,0,137.9,Men's Fashion,cod,Valid,31025,2020,Nov-20,466146,Hon.,Prudence,W,Younger,F,62,"Younger, Prudence",prudence.younger@aol.com,5/21/2013,215-91-9391,808-682-1589,Honolulu,Honolulu,Honolulu,HI,96824,West,pwyounger,0
100367780,14-11-2020,order_refunded,595837,MEFBUY59B7D3AAE94ED-42,2,80.5,80.5,0,80.5,Men's Fashion,cod,Valid,31025,2020,Nov-20,466146,Hon.,Prudence,W,Younger,F,62,"Younger, Prudence",prudence.younger@aol.com,5/21/2013,215-91-9391,808-682-1589,Honolulu,Honolulu,Honolulu,HI,96824,West,pwyounger,0
100368097,15-11-2020,order_refunded,596417,APPORI59DDD8ED96D88,2,320,320,0,320,Appliances,cod,Valid,31025,2020,Nov-20,466146,Hon.,Prudence,W,Younger,F,62,"Younger, Prudence",prudence.younger@aol.com,5/21/2013,215-91-9391,808-682-1589,Honolulu,Honolulu,Honolulu,HI,96824,West,pwyounger,0
100368558,17-11-2020,order_refunded,597323,HALADO59ACAB9D54DDB,2,64.9,64.9,0,64.9,Home & Living,cod,Valid,31025,2020,Nov-20,466146,Hon.,Prudence,W,Younger,F,62,"Younger, Prudence",prudence.younger@aol.com,5/21/2013,215-91-9391,808-682-1589,Honolulu,Honolulu,Honolulu,HI,96824,West,pwyounger,0
100368558,17-11-2020,order_refunded,597324,HASTEL59AD36C4C799E,2,66.5,66.5,0,66.5,Health & Sports,cod,Valid,31025,2020,Nov-20,466146,Hon.,Prudence,W,Younger,F,62,"Younger, Prudence",prudence.younger@aol.com,5/21/2013,215-91-9391,808-682-1589,Honolulu,Honolulu,Honolulu,HI,96824,West,pwyounger,0
100368643,18-11-2020,received,597462,HASALA59BA8DE5AFEA2,2,38.2,38.2,0,38.2,Health & Sports,cod,Valid,31025,2020,Nov-20,466146,Hon.,Prudence,W,Younger,F,62,"Younger, Prudence",prudence.younger@aol.com,5/21/2013,215-91-9391,808-682-1589,Honolulu,Honolulu,Honolulu,HI,96824,West,pwyounger,0
100368643,18-11-2020,received,597463,MEFADO59ACEDE1031AC,2,64.9,64.9,0,64.9,Men's Fashion,cod,Valid,31025,2020,Nov-20,466146,Hon.,Prudence,W,Younger,F,62,"Younger, Prudence",prudence.younger@aol.com,5/21/2013,215-91-9391,808-682-1589,Honolulu,Honolulu,Honolulu,HI,96824,West,pwyounger,0
100369660,20-11-2020,canceled,598692,OTHYAY59E0CBB78B39A,2,300,300,0,300,Others,Payaxis,Gross,31025,2020,Nov-20,466146,Hon.,Prudence,W,Younger,F,62,"Younger, Prudence",prudence.younger@aol.com,5/21/2013,215-91-9391,808-682-1589,Honolulu,Honolulu,Honolulu,HI,96824,West,pwyounger,0
100371162,21-11-2020,order_refunded,600498,MEFMUN59ACE5A978147,2,49.9,49.9,0,49.9,Men's Fashion,cod,Valid,31025,2020,Nov-20,466146,Hon.,Prudence,W,Younger,F,62,"Younger, Prudence",prudence.younger@aol.com,5/21/2013,215-91-9391,808-682-1589,Honolulu,Honolulu,Honolulu,HI,96824,West,pwyounger,0
100371162,21-11-2020,order_refunded,600499,APPWES59DDB026362CA,2,689,689,0,689,Appliances,cod,Valid,31025,2020,Nov-20,466146,Hon.,Prudence,W,Younger,F,62,"Younger, Prudence",prudence.younger@aol.com,5/21/2013,215-91-9391,808-682-1589,Honolulu,Honolulu,Honolulu,HI,96824,West,pwyounger,0
100371810,23-11-2020,order_refunded,601576,APPORI59DDD8ED96D88,2,320,320,0,320,Appliances,cod,Valid,31025,2020,Nov-20,466146,Hon.,Prudence,W,Younger,F,62,"Younger, Prudence",prudence.younger@aol.com,5/21/2013,215-91-9391,808-682-1589,Honolulu,Honolulu,Honolulu,HI,96824,West,pwyounger,0
100372435,26-11-2020,order_refunded,602644,APPORI59DDD8ED96D88,2,320,320,0,320,Appliances,cod,Valid,31025,2020,Nov-20,466146,Hon.,Prudence,W,Younger,F,62,"Younger, Prudence",prudence.younger@aol.com,5/21/2013,215-91-9391,808-682-1589,Honolulu,Honolulu,Honolulu,HI,96824,West,pwyounger,0
100373125,28-11-2020,complete,603749,MATHUA59B7EB4505059,2,1314.4,1314.4,192.95361,1121.44639,Mobiles & Tablets,Easypay,Net,31025,2020,Nov-20,466146,Hon.,Prudence,W,Younger,F,62,"Younger, Prudence",prudence.younger@aol.com,5/21/2013,215-91-9391,808-682-1589,Honolulu,Honolulu,Honolulu,HI,96824,West,pwyounger,14.67997642
100373125,28-11-2020,complete,603750,HALEDU59BA23501B6C4,2,48,48,7.04639,40.95361,Home & Living,Easypay,Net,31025,2020,Nov-20,466146,Hon.,Prudence,W,Younger,F,62,"Younger, Prudence",prudence.younger@aol.com,5/21/2013,215-91-9391,808-682-1589,Honolulu,Honolulu,Honolulu,HI,96824,West,pwyounger,14.67997917
100373810,02-12-2020,received,604938,MEFBUY59B7E813F11EE-41,2,69.9,69.9,0,69.9,Men's Fashion,cod,Valid,31025,2020,Dec-20,466146,Hon.,Prudence,W,Younger,F,62,"Younger, Prudence",prudence.younger@aol.com,5/21/2013,215-91-9391,808-682-1589,Honolulu,Honolulu,Honolulu,HI,96824,West,pwyounger,0
100373810,02-12-2020,received,604940,HASALA59BA8DE5AFEA2,2,38.2,38.2,0,38.2,Health & Sports,cod,Valid,31025,2020,Dec-20,466146,Hon.,Prudence,W,Younger,F,62,"Younger, Prudence",prudence.younger@aol.com,5/21/2013,215-91-9391,808-682-1589,Honolulu,Honolulu,Honolulu,HI,96824,West,pwyounger,0
100373836,02-12-2020,complete,604991,HASNAD59E0BC9C0745A,2,28.3,28.3,0,28.3,Health & Sports,cod,Net,31025,2020,Dec-20,466146,Hon.,Prudence,W,Younger,F,62,"Younger, Prudence",prudence.younger@aol.com,5/21/2013,215-91-9391,808-682-1589,Honolulu,Honolulu,Honolulu,HI,96824,West,pwyounger,0
100373836,02-12-2020,complete,604992,KABNAD59E0AD0FB9A0A,3,27.4,54.8,0,54.8,Kids & Baby,cod,Net,31025,2020,Dec-20,466146,Hon.,Prudence,W,Younger,F,62,"Younger, Prudence",prudence.younger@aol.com,5/21/2013,215-91-9391,808-682-1589,Honolulu,Honolulu,Honolulu,HI,96824,West,pwyounger,0
100373836,02-12-2020,complete,604993,KABPLA59AC852515EB7,2,20.4,20.4,0,20.4,Kids & Baby,cod,Net,31025,2020,Dec-20,466146,Hon.,Prudence,W,Younger,F,62,"Younger, Prudence",prudence.younger@aol.com,5/21/2013,215-91-9391,808-682-1589,Honolulu,Honolulu,Honolulu,HI,96824,West,pwyounger,0
100373843,02-12-2020,received,605005,APPNET59E7A8CCDE9A5,2,60,60,0,60,Appliances,cod,Valid,31025,2020,Dec-20,466146,Hon.,Prudence,W,Younger,F,62,"Younger, Prudence",prudence.younger@aol.com,5/21/2013,215-91-9391,808-682-1589,Honolulu,Honolulu,Honolulu,HI,96824,West,pwyounger,0
100373843,02-12-2020,received,605006,PON59D62D737EA65,2,25,25,0,25,Superstore,cod,Valid,31025,2020,Dec-20,466146,Hon.,Prudence,W,Younger,F,62,"Younger, Prudence",prudence.younger@aol.com,5/21/2013,215-91-9391,808-682-1589,Honolulu,Honolulu,Honolulu,HI,96824,West,pwyounger,0
100373843,02-12-2020,received,605007,WOFFAS59E5D4A2D7080-6,3,25,50,0,50,Women's Fashion,cod,Valid,31025,2020,Dec-20,466146,Hon.,Prudence,W,Younger,F,62,"Younger, Prudence",prudence.younger@aol.com,5/21/2013,215-91-9391,808-682-1589,Honolulu,Honolulu,Honolulu,HI,96824,West,pwyounger,0
100374453,05-12-2020,canceled,606061,MATOPP59D1F6DC12873,2,1597.9,1597.9,200,1397.9,Mobiles & Tablets,Easypay,Gross,31025,2020,Dec-20,466146,Hon.,Prudence,W,Younger,F,62,"Younger, Prudence",prudence.younger@aol.com,5/21/2013,215-91-9391,808-682-1589,Honolulu,Honolulu,Honolulu,HI,96824,West,pwyounger,12.51642781
100376221,11-12-2020,complete,608812,MATUNI59ACA47061DBB,2,156.8,156.8,16.806,139.994,Mobiles & Tablets,cod,Net,31025,2020,Dec-20,466146,Hon.,Prudence,W,Younger,F,62,"Younger, Prudence",prudence.younger@aol.com,5/21/2013,215-91-9391,808-682-1589,Honolulu,Honolulu,Honolulu,HI,96824,West,pwyounger,10.71811224
100376221,11-12-2020,complete,608813,HED59D489B62B904,2,29.8,29.8,3.194,26.606,Superstore,cod,Net,31025,2020,Dec-20,466146,Hon.,Prudence,W,Younger,F,62,"Younger, Prudence",prudence.younger@aol.com,5/21/2013,215-91-9391,808-682-1589,Honolulu,Honolulu,Honolulu,HI,96824,West,pwyounger,10.71812081
100376479,12-12-2020,order_refunded,609212,MEFALH59ACE47873AC1,2,34.9,34.9,0,34.9,Men's Fashion,cod,Valid,31025,2020,Dec-20,466146,Hon.,Prudence,W,Younger,F,62,"Younger, Prudence",prudence.younger@aol.com,5/21/2013,215-91-9391,808-682-1589,Honolulu,Honolulu,Honolulu,HI,96824,West,pwyounger,0
100376479,12-12-2020,order_refunded,609213,MEFALH59ACE490F0077,2,34.9,34.9,0,34.9,Men's Fashion,cod,Valid,31025,2020,Dec-20,466146,Hon.,Prudence,W,Younger,F,62,"Younger, Prudence",prudence.younger@aol.com,5/21/2013,215-91-9391,808-682-1589,Honolulu,Honolulu,Honolulu,HI,96824,West,pwyounger,0
100376479,12-12-2020,order_refunded,609214,MEFAYB59FAB69011AF8,2,49.9,49.9,0,49.9,Men's Fashion,cod,Valid,31025,2020,Dec-20,466146,Hon.,Prudence,W,Younger,F,62,"Younger, Prudence",prudence.younger@aol.com,5/21/2013,215-91-9391,808-682-1589,Honolulu,Honolulu,Honolulu,HI,96824,West,pwyounger,0
100377585,13-12-2020,order_refunded,610924,MEFAYB59FAB69011AF8,2,49.9,49.9,0,49.9,Men's Fashion,cod,Valid,31025,2020,Dec-20,466146,Hon.,Prudence,W,Younger,F,62,"Younger, Prudence",prudence.younger@aol.com,5/21/2013,215-91-9391,808-682-1589,Honolulu,Honolulu,Honolulu,HI,96824,West,pwyounger,0
100377585,13-12-2020,order_refunded,610925,HALEMA59BA8E3B15AAE,2,36.3,36.3,0,36.3,Home & Living,cod,Valid,31025,2020,Dec-20,466146,Hon.,Prudence,W,Younger,F,62,"Younger, Prudence",prudence.younger@aol.com,5/21/2013,215-91-9391,808-682-1589,Honolulu,Honolulu,Honolulu,HI,96824,West,pwyounger,0
100377585,13-12-2020,order_refunded,610926,MATSMA59DCCD2728D36,2,42.4,42.4,0,42.4,Mobiles & Tablets,cod,Valid,31025,2020,Dec-20,466146,Hon.,Prudence,W,Younger,F,62,"Younger, Prudence",prudence.younger@aol.com,5/21/2013,215-91-9391,808-682-1589,Honolulu,Honolulu,Honolulu,HI,96824,West,pwyounger,0
100378374,14-12-2020,order_refunded,612146,HASRAJ59AC2D7C2302B,3,39.8,79.6,0,79.6,Health & Sports,cod,Valid,31025,2020,Dec-20,466146,Hon.,Prudence,W,Younger,F,62,"Younger, Prudence",prudence.younger@aol.com,5/21/2013,215-91-9391,808-682-1589,Honolulu,Honolulu,Honolulu,HI,96824,West,pwyounger,0
100378374,14-12-2020,order_refunded,612147,MEFBNB59FC7507001A7-L,2,44.9,44.9,0,44.9,Men's Fashion,cod,Valid,31025,2020,Dec-20,466146,Hon.,Prudence,W,Younger,F,62,"Younger, Prudence",prudence.younger@aol.com,5/21/2013,215-91-9391,808-682-1589,Honolulu,Honolulu,Honolulu,HI,96824,West,pwyounger,0
100378417,14-12-2020,complete,612243,MEFBNB59FC750A109F3,3,49.9,99.8,0,99.8,Men's Fashion,cod,Net,31025,2020,Dec-20,466146,Hon.,Prudence,W,Younger,F,62,"Younger, Prudence",prudence.younger@aol.com,5/21/2013,215-91-9391,808-682-1589,Honolulu,Honolulu,Honolulu,HI,96824,West,pwyounger,0
100378417,14-12-2020,complete,612244,MEFBNB59FC74FFCBC1B-L,2,24.9,24.9,0,24.9,Men's Fashion,cod,Net,31025,2020,Dec-20,466146,Hon.,Prudence,W,Younger,F,62,"Younger, Prudence",prudence.younger@aol.com,5/21/2013,215-91-9391,808-682-1589,Honolulu,Honolulu,Honolulu,HI,96824,West,pwyounger,0
100378417,14-12-2020,complete,612246,MEFBNB59FC74FDBC09F-L,2,24.9,24.9,0,24.9,Men's Fashion,cod,Net,31025,2020,Dec-20,466146,Hon.,Prudence,W,Younger,F,62,"Younger, Prudence",prudence.younger@aol.com,5/21/2013,215-91-9391,808-682-1589,Honolulu,Honolulu,Honolulu,HI,96824,West,pwyounger,0
100378422,14-12-2020,order_refunded,612254,MEFBNB59FC750ACABB7,2,69.9,69.9,0,69.9,Men's Fashion,cod,Valid,31025,2020,Dec-20,466146,Hon.,Prudence,W,Younger,F,62,"Younger, Prudence",prudence.younger@aol.com,5/21/2013,215-91-9391,808-682-1589,Honolulu,Honolulu,Honolulu,HI,96824,West,pwyounger,0
100378422,14-12-2020,order_refunded,612255,MEFBNB59FC750A109F3,2,49.9,49.9,0,49.9,Men's Fashion,cod,Valid,31025,2020,Dec-20,466146,Hon.,Prudence,W,Younger,F,62,"Younger, Prudence",prudence.younger@aol.com,5/21/2013,215-91-9391,808-682-1589,Honolulu,Honolulu,Honolulu,HI,96824,West,pwyounger,0
100378440,14-12-2020,complete,612300,MEFBNB59FC7506034B7-M,2,49.9,49.9,0,49.9,Men's Fashion,cod,Net,31025,2020,Dec-20,466146,Hon.,Prudence,W,Younger,F,62,"Younger, Prudence",prudence.younger@aol.com,5/21/2013,215-91-9391,808-682-1589,Honolulu,Honolulu,Honolulu,HI,96824,West,pwyounger,0
100378440,14-12-2020,complete,612302,MEFBNB59FC74FFCBC1B-M,2,24.9,24.9,0,24.9,Men's Fashion,cod,Net,31025,2020,Dec-20,466146,Hon.,Prudence,W,Younger,F,62,"Younger, Prudence",prudence.younger@aol.com,5/21/2013,215-91-9391,808-682-1589,Honolulu,Honolulu,Honolulu,HI,96824,West,pwyounger,0
100378440,14-12-2020,complete,612304,MEFBNB59FC74FDBC09F-L,2,24.9,24.9,0,24.9,Men's Fashion,cod,Net,31025,2020,Dec-20,466146,Hon.,Prudence,W,Younger,F,62,"Younger, Prudence",prudence.younger@aol.com,5/21/2013,215-91-9391,808-682-1589,Honolulu,Honolulu,Honolulu,HI,96824,West,pwyounger,0
100378440,14-12-2020,complete,612306,MEFBNB59FC74FDBC09F-M,3,24.9,49.8,0,49.8,Men's Fashion,cod,Net,31025,2020,Dec-20,466146,Hon.,Prudence,W,Younger,F,62,"Younger, Prudence",prudence.younger@aol.com,5/21/2013,215-91-9391,808-682-1589,Honolulu,Honolulu,Honolulu,HI,96824,West,pwyounger,0
100378449,14-12-2020,order_refunded,612320,MEFBNB59FC750A109F3,2,49.9,49.9,0,49.9,Men's Fashion,cod,Valid,31025,2020,Dec-20,466146,Hon.,Prudence,W,Younger,F,62,"Younger, Prudence",prudence.younger@aol.com,5/21/2013,215-91-9391,808-682-1589,Honolulu,Honolulu,Honolulu,HI,96824,West,pwyounger,0
100378449,14-12-2020,order_refunded,612321,MEFBNB59FC74FDBC09F-M,2,24.9,24.9,0,24.9,Men's Fashion,cod,Valid,31025,2020,Dec-20,466146,Hon.,Prudence,W,Younger,F,62,"Younger, Prudence",prudence.younger@aol.com,5/21/2013,215-91-9391,808-682-1589,Honolulu,Honolulu,Honolulu,HI,96824,West,pwyounger,0
100378449,14-12-2020,order_refunded,612323,MEFBNB59FC7507001A7-M,2,44.9,44.9,0,44.9,Men's Fashion,cod,Valid,31025,2020,Dec-20,466146,Hon.,Prudence,W,Younger,F,62,"Younger, Prudence",prudence.younger@aol.com,5/21/2013,215-91-9391,808-682-1589,Honolulu,Honolulu,Honolulu,HI,96824,West,pwyounger,0
100380168,17-12-2020,received,615469,BAGDEA59CC923D6DB04,2,99.9,99.9,0,99.9,Beauty & Grooming,cod,Valid,31025,2020,Dec-20,466146,Hon.,Prudence,W,Younger,F,62,"Younger, Prudence",prudence.younger@aol.com,5/21/2013,215-91-9391,808-682-1589,Honolulu,Honolulu,Honolulu,HI,96824,West,pwyounger,0
100380168,17-12-2020,received,615470,MEFBNB59FC74FFCBC1B-M,2,24.9,24.9,0,24.9,Men's Fashion,cod,Valid,31025,2020,Dec-20,466146,Hon.,Prudence,W,Younger,F,62,"Younger, Prudence",prudence.younger@aol.com,5/21/2013,215-91-9391,808-682-1589,Honolulu,Honolulu,Honolulu,HI,96824,West,pwyounger,0
100380168,17-12-2020,received,615472,MEFBNB59FC750ACABB7,2,69.9,69.9,0,69.9,Men's Fashion,cod,Valid,31025,2020,Dec-20,466146,Hon.,Prudence,W,Younger,F,62,"Younger, Prudence",prudence.younger@aol.com,5/21/2013,215-91-9391,808-682-1589,Honolulu,Honolulu,Honolulu,HI,96824,West,pwyounger,0
100380168,17-12-2020,received,615473,HALEMA59BA8E3B15AAE,2,36.3,36.3,0,36.3,Home & Living,cod,Valid,31025,2020,Dec-20,466146,Hon.,Prudence,W,Younger,F,62,"Younger, Prudence",prudence.younger@aol.com,5/21/2013,215-91-9391,808-682-1589,Honolulu,Honolulu,Honolulu,HI,96824,West,pwyounger,0
100431795,03-01-2021,complete,705933,APPCAM59BA8ECCD23F0,3,251.5,503,100.6,402.4,Appliances,Easypay,Net,31025,2021,Jan-21,466146,Hon.,Prudence,W,Younger,F,62,"Younger, Prudence",prudence.younger@aol.com,5/21/2013,215-91-9391,808-682-1589,Honolulu,Honolulu,Honolulu,HI,96824,West,pwyounger,20
100431825,03-01-2021,canceled,705986,KNO5A099F4CD4F96,3,14,28,5.6,22.4,Superstore,Easypay,Gross,31025,2021,Jan-21,466146,Hon.,Prudence,W,Younger,F,62,"Younger, Prudence",prudence.younger@aol.com,5/21/2013,215-91-9391,808-682-1589,Honolulu,Honolulu,Honolulu,HI,96824,West,pwyounger,20
100431825,03-01-2021,canceled,705987,BAGDOV5A099F4EF3FFA,3,37,74,14.8,59.2,Beauty & Grooming,Easypay,Gross,31025,2021,Jan-21,466146,Hon.,Prudence,W,Younger,F,62,"Younger, Prudence",prudence.younger@aol.com,5/21/2013,215-91-9391,808-682-1589,Honolulu,Honolulu,Honolulu,HI,96824,West,pwyounger,20
100431825,03-01-2021,canceled,705988,SUN5A099F4D8C486,3,48,96,19.2,76.8,Superstore,Easypay,Gross,31025,2021,Jan-21,466146,Hon.,Prudence,W,Younger,F,62,"Younger, Prudence",prudence.younger@aol.com,5/21/2013,215-91-9391,808-682-1589,Honolulu,Honolulu,Honolulu,HI,96824,West,pwyounger,20
100431825,03-01-2021,canceled,705989,BAGLUX5A099F4DDC6A7,3,15,30,6,24,Beauty & Grooming,Easypay,Gross,31025,2021,Jan-21,466146,Hon.,Prudence,W,Younger,F,62,"Younger, Prudence",prudence.younger@aol.com,5/21/2013,215-91-9391,808-682-1589,Honolulu,Honolulu,Honolulu,HI,96824,West,pwyounger,20
100431825,03-01-2021,canceled,705990,HASTEL59BA994FB838E,3,59.9,119.8,23.96,95.84,Health & Sports,Easypay,Gross,31025,2021,Jan-21,466146,Hon.,Prudence,W,Younger,F,62,"Younger, Prudence",prudence.younger@aol.com,5/21/2013,215-91-9391,808-682-1589,Honolulu,Honolulu,Honolulu,HI,96824,West,pwyounger,20
100431831,03-01-2021,complete,706008,BAGDOV5A099F4EF3FFA,3,37,74,14.8,59.2,Beauty & Grooming,Easypay,Net,31025,2021,Jan-21,466146,Hon.,Prudence,W,Younger,F,62,"Younger, Prudence",prudence.younger@aol.com,5/21/2013,215-91-9391,808-682-1589,Honolulu,Honolulu,Honolulu,HI,96824,West,pwyounger,20
100431831,03-01-2021,complete,706009,BAGLUX5A099F4DDC6A7,3,15,30,6,24,Beauty & Grooming,Easypay,Net,31025,2021,Jan-21,466146,Hon.,Prudence,W,Younger,F,62,"Younger, Prudence",prudence.younger@aol.com,5/21/2013,215-91-9391,808-682-1589,Honolulu,Honolulu,Honolulu,HI,96824,West,pwyounger,20
100431831,03-01-2021,complete,706010,SUN5A099F4D8C486,3,48,96,19.2,76.8,Superstore,Easypay,Net,31025,2021,Jan-21,466146,Hon.,Prudence,W,Younger,F,62,"Younger, Prudence",prudence.younger@aol.com,5/21/2013,215-91-9391,808-682-1589,Honolulu,Honolulu,Honolulu,HI,96824,West,pwyounger,20
100431831,03-01-2021,complete,706011,KNO5A099F4CD4F96,3,14,28,5.6,22.4,Superstore,Easypay,Net,31025,2021,Jan-21,466146,Hon.,Prudence,W,Younger,F,62,"Younger, Prudence",prudence.younger@aol.com,5/21/2013,215-91-9391,808-682-1589,Honolulu,Honolulu,Honolulu,HI,96824,West,pwyounger,20
100437119,16-01-2021,received,715882,WOFMUN5A0ACC34A92B3,2,29.9,29.9,0,29.9,Women's Fashion,cod,Valid,31025,2021,Jan-21,466146,Hon.,Prudence,W,Younger,F,62,"Younger, Prudence",prudence.younger@aol.com,5/21/2013,215-91-9391,808-682-1589,Honolulu,Honolulu,Honolulu,HI,96824,West,pwyounger,0
100437119,16-01-2021,received,715883,MEFAG59F9AEA44E315-L,2,49.9,49.9,0,49.9,Men's Fashion,cod,Valid,31025,2021,Jan-21,466146,Hon.,Prudence,W,Younger,F,62,"Younger, Prudence",prudence.younger@aol.com,5/21/2013,215-91-9391,808-682-1589,Honolulu,Honolulu,Honolulu,HI,96824,West,pwyounger,0
100437119,16-01-2021,received,715885,KABNAD59E0AB5024FBF,2,39,39,0,39,Kids & Baby,cod,Valid,31025,2021,Jan-21,466146,Hon.,Prudence,W,Younger,F,62,"Younger, Prudence",prudence.younger@aol.com,5/21/2013,215-91-9391,808-682-1589,Honolulu,Honolulu,Honolulu,HI,96824,West,pwyounger,0
100442334,04-02-2021,received,724979,HALSHO5A32338C3487B,2,60,60,0,60,Home & Living,cod,Valid,31025,2021,Feb-21,466146,Hon.,Prudence,W,Younger,F,62,"Younger, Prudence",prudence.younger@aol.com,5/21/2013,215-91-9391,808-682-1589,Honolulu,Honolulu,Honolulu,HI,96824,West,pwyounger,0
100442334,04-02-2021,received,724980,HALFAN59BA2BA3869D5,2,69.9,69.9,0,69.9,Home & Living,cod,Valid,31025,2021,Feb-21,466146,Hon.,Prudence,W,Younger,F,62,"Younger, Prudence",prudence.younger@aol.com,5/21/2013,215-91-9391,808-682-1589,Honolulu,Honolulu,Honolulu,HI,96824,West,pwyounger,0
100442334,04-02-2021,received,724981,KABRUB59ACAE1948102,2,8.9,8.9,0,8.9,Kids & Baby,cod,Valid,31025,2021,Feb-21,466146,Hon.,Prudence,W,Younger,F,62,"Younger, Prudence",prudence.younger@aol.com,5/21/2013,215-91-9391,808-682-1589,Honolulu,Honolulu,Honolulu,HI,96824,West,pwyounger,0
100442387,04-02-2021,order_refunded,725047,MATHUA5A0C4EF0631F0,1,1255.1,0,0,0,Mobiles & Tablets,cod,Valid,31025,2021,Feb-21,466146,Hon.,Prudence,W,Younger,F,62,"Younger, Prudence",prudence.younger@aol.com,5/21/2013,215-91-9391,808-682-1589,Honolulu,Honolulu,Honolulu,HI,96824,West,pwyounger,7.96749263
100446619,22-02-2021,complete,732799,MEFOXF5A5350591E2B7-L,2,37.5,37.5,0,37.5,Men's Fashion,cod,Net,31025,2021,Feb-21,466146,Hon.,Prudence,W,Younger,F,62,"Younger, Prudence",prudence.younger@aol.com,5/21/2013,215-91-9391,808-682-1589,Honolulu,Honolulu,Honolulu,HI,96824,West,pwyounger,0
100446619,22-02-2021,complete,732801,MEFAYB59FAB68E1F11A,2,54.9,54.9,0,54.9,Men's Fashion,cod,Net,31025,2021,Feb-21,466146,Hon.,Prudence,W,Younger,F,62,"Younger, Prudence",prudence.younger@aol.com,5/21/2013,215-91-9391,808-682-1589,Honolulu,Honolulu,Honolulu,HI,96824,West,pwyounger,0
100446619,22-02-2021,complete,732802,KIT59C0C7FEDA268,2,10.9,10.9,0,10.9,Superstore,cod,Net,31025,2021,Feb-21,466146,Hon.,Prudence,W,Younger,F,62,"Younger, Prudence",prudence.younger@aol.com,5/21/2013,215-91-9391,808-682-1589,Honolulu,Honolulu,Honolulu,HI,96824,West,pwyounger,0
100450617,11-03-2021,complete,739726,MATINF5A61FBB6B9553,2,1246.8,1246.8,0,1246.8,Mobiles & Tablets,cod,Net,31025,2021,Mar-21,466146,Hon.,Prudence,W,Younger,F,62,"Younger, Prudence",prudence.younger@aol.com,5/21/2013,215-91-9391,808-682-1589,Honolulu,Honolulu,Honolulu,HI,96824,West,pwyounger,0
100529086,17-06-2021,received,849505,WOFLAL5A991BB3EF8FB,2,95,95,13.992,81.008,Women's Fashion,customercredit,Valid,31025,2021,Jun-21,466146,Hon.,Prudence,W,Younger,F,62,"Younger, Prudence",prudence.younger@aol.com,5/21/2013,215-91-9391,808-682-1589,Honolulu,Honolulu,Honolulu,HI,96824,West,pwyounger,14.72842105
100529086,17-06-2021,received,849506,MEFMUN5ADD06294A5BA-L,2,79.9,79.9,13.992,65.908,Men's Fashion,customercredit,Valid,31025,2021,Jun-21,466146,Hon.,Prudence,W,Younger,F,62,"Younger, Prudence",prudence.younger@aol.com,5/21/2013,215-91-9391,808-682-1589,Honolulu,Honolulu,Honolulu,HI,96824,West,pwyounger,17.51188986
